candidateId,nameNp,name,partyName,partyId,votes,gender,isWinner,fatherName,qualification,institution,address,spouseName,experience,code,CandidateID,AGE_YR
339313,चन्द्र कुमारी गारु,Chandra Kumari Garu,नेपाल मजदुर किसान पार्टी,2578,20,F,False,Dhan Bahadur Shrestha,कक्षा १०,घैलाडुब्बा मा वि झापा,Bhaktapur,Vishnu Hari Garu,,1-झापा-2,339313,50
341084,रमेश कुमार कार्की,Ramesh Kumar Karki,स्वतन्त्र,IND,6,M,False,Hem Bahadur Karki,एम ए अर्थशास्त्र / एम वि एस फाइनान्स,त्रिभुवन विश्वविद्यालय क्रितिपुर नेपाल,Tehrathum,Dil Kumari Basnet,"शिक्षण
समाजसेवा
असाप र निम्न क्षमता भएको असजिलोमा परेकालाई सहयोग",1-झापा-2,341084,56
339542,प्रकाश पाठक,Prakash Pathak,राष्ट्रिय स्वतन्त्र पार्टी,2528,38674,M,True,Teknath Pathak,स्‍नात्तकोतर,TU,Jhapa,,विभिन्न संचार माध्यममा विभिन्न भुमिकामा १४ वर्ष काम गरेको।,1-झापा-3,339542,37
339403,राजेन्द्र प्रसाद लिङ्देन,Rajendra Prasad Lingden,राष्ट्रिय प्रजातन्त्र पार्टी,2604,17294,M,False,Man Prasad Lingden,स्‍नातक,TU,Jhapa,Sita Thapa,,1-झापा-3,339403,60
340487,राजेन्द्र कुमार घिमिरे,Rajendra Kumar Ghimire,नेपाली काँग्रेस,2583,8199,M,False,Nanda Kumar Ghimire,डिप्लोमा,TU,Jhapa,Bimala Paudel,,1-झापा-3,340487,64
340163,हरी बहादुर राजवंशी,Hari Bahadur Rajbanshi,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,7492,M,False,खङ्गसिंह  राजवंशी,प्रविणता प्रमाण पत्र तह,,झापा बाह्रदशी गाउँपालिका ,गुदु  राजवंशी,"३७ वर्षको शिक्षण पेशा अनुभव
विभिन्न सामाजिक संस्थाको नेतृत्वको अनुभव
२०७० सालको संविधान सभा सदस्य",1-झापा-3,340163,66
339824,दिपक तिम्सिना,Dipak Timsina,श्रम संस्कृति पार्टी,2501,7339,M,False,Jay Prasad Timsina,BA,TU,Jhapa,Anju Timsina,,1-झापा-3,339824,48
340843,डिल्लीराम घिमिरे,Dilliram Ghimire,नेपाली कम्युनिष्ट पार्टी,2557,1450,M,False,Dadhiram Ghimire,आइ. ए,TU,Jhapa,Shanta Ghimire,,1-झापा-3,340843,45
341526,अभय राजवंशी,Abhay Rajwanshi,स्वतन्त्र,IND,531,M,False,भानुभक्त  राजवंशी,आई एड,PU,झापा कन्काई नगरपालिका मन्त्रीबारी,सकुन्तला  राजवंशी,,1-झापा-3,341526,44
341802,श्यामकृष्ण पाठक,Shyam Krishna Pathak,उज्यालो नेपाल पार्टी,2566,388,M,False,Abikeshwar Pathak,स्‍नातक,TU,Jhapa,Yamuna Pathak,,1-झापा-3,341802,50
339510,याम कुमार श्रेष्ठ,Yam Kumar Shrestha,मंगोल नेशनल अर्गनाइजेसन,2511,380,M,False,Tara Bahadur Shrestha,SLC,,Jhapa,Januka Shrestha,,1-झापा-3,339510,43
340341,हरसलाल राजवंशी,Harsalal Rajbanshi,जनमत पार्टी,2585,354,M,False,जरीया  राजवंशी,,,झापा कचनकवल गाउँपालिका वुधवारे,मिलन  राजवंशी,,1-झापा-3,340341,71
340751,विनिता कुमारी राजवंशी,Binita Kumari Rajbanshi,जनता समाजवादी पार्टी(एकल चुनाव चिन्ह),2531,126,F,False,रेशम लाल राजवंशी,‌+2,,झापा बाह्रदशी गाउँपालिका ,,"शिक्षक तालिम प्राप्‍त/ मेची टेक्निकल ट्रेडिङ एकेडेमी बिर्तामोड झापा
अ.न.मि. तालिम प्राप्‍त CMA CTEVT Nepal",1-झापा-3,340751,45
342548,सन्तोष कटुवाल,Santosh Katuwal,नेपाल कम्युनिस्ट पार्टी (माओवादी),2526,76,M,False,Duryodhan Katuwal,आइ ए,,Taplejung,,राजनैतिक सामाजिक संघ संस्था,1-झापा-3,342548,39
341225,मानप्रकाश संग्रौला,Manprakash Sangroula,स्वतन्त्र,IND,74,M,False,रामचन्द्र  संग्रौला,स्‍नातक तह,TU,झापा बाह्रदशी गाउँपालिका दुर्गादेवी,,,1-झापा-3,341225,44
341091,कर्ण लाल राजवंशि,Karna Lal Rajbanshi,"जनता समाजवादी पार्टी, नेपाल",2542,48,M,False,रतिया  राजवंशि,SLC,,झापा कचनकवल गाउँपालिका ,निरु माया राजवंशि,,1-झापा-3,341091,39
341953,जयेन मगर,Jayen Magar,नेशनल रिपब्लिक नेपाल,2504,38,M,False,Vishnu Kumar Thapa Magar,+2,HSEB,Jhapa,Man Maya Magar,,1-झापा-3,341953,38
341425,चन्द्रकला सावा,Chandrakala Sawa,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,2550,33,F,False,Tek Bahadur Limbu,साधारण,,Jhapa,Milan Kumar Limbu,,1-झापा-3,341425,44
339466,धर्म लक्ष्मी दुवाल (लघु),Dharm Laxmi Duval (Laghu),नेपाल मजदुर किसान पार्टी,2578,10,F,False,मोहन बहादुर लघु,,,भक्तपुर भक्तपुर नगरपालिका इनाचो,सत्य राज दुवाल,जन प्रतिनिधी भई ५ वर्ष कार्य गरेको,1-झापा-3,339466,57
339393,शम्भु प्रसाद ढकाल,Shambhu Prasad Dhakal,राष्ट्रिय स्वतन्त्र पार्टी,2528,43631,M,True,Charan Prasad Dhakal,एम ए राजनीति शास्त्र,,Jhapa,Sharada Parajuli Dhakal,,1-झापा-4,339393,50
339967,लाल प्रसाद साँवा लिम्बू,Lal Prasad Sawa Limbu,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,11986,M,False,बुद्धि मान लिम्बू,एम ए,त्रि वि,झापा शिवसताक्षी नगरपालिका मिलनचोक,मनिषा  सुब्बा नाल्बु,पूर्व शिक्षक र प्रतिनिधि सभा २ कार्यकाल,1-झापा-4,339967,58
